Specimen properties : Thickness,"3.70000",mm
Specimen properties : Width,"13.00000",mm
Specimen properties : Support span,"59.20000",mm

Time,Extension,Load
(s),(mm),(kgf)
"0.00000","0.00000","-0.00843"
"0.10000","0.00077","-0.00848"
"0.20000","0.00569","-0.00606"
"0.30000","0.01697","-0.00023"
"0.40000","0.02472","0.00361"
"0.50000","0.03151","0.00710"
"0.60000","0.03828","0.00973"
"0.70000","0.04556","0.01291"
"0.80000","0.05232","0.01545"
"0.90000","0.05861","0.01791"
"1.00000","0.06482","0.02028"
"1.10000","0.07177","0.02312"
"1.20000","0.07879","0.02549"
"1.30000","0.08550","0.02808"
"1.40000","0.09191","0.03033"
"1.50000","0.09851","0.03280"
"1.60000","0.10535","0.03590"
"1.70000","0.11206","0.03783"
"1.80000","0.11844","0.04044"
"1.90000","0.12519","0.04187"
"2.00000","0.13174","0.04481"
"2.10000","0.13846","0.04725"
"2.20000","0.14525","0.04931"
"2.30000","0.15238","0.05168"
"2.40000","0.15894","0.05383"
"2.50000","0.16510","0.05550"
"2.60000","0.17153","0.05783"
"2.70000","0.17845","0.05992"
"2.80000","0.18564","0.06224"
"2.90000","0.19214","0.06409"
"3.00000","0.19835","0.06622"
"3.10000","0.20529","0.06828"
"3.20000","0.21235","0.07071"
"3.30000","0.21896","0.07269"
"3.40000","0.22516","0.07386"
"3.50000","0.23153","0.07579"
"3.60000","0.23854","0.07825"
"3.70000","0.24551","0.08030"
"3.80000","0.25209","0.08165"
"3.90000","0.25883","0.08396"
"4.00000","0.26521","0.08533"
"4.10000","0.27194","0.08724"
"4.20000","0.27852","0.08882"
"4.30000","0.28513","0.09068"
"4.40000","0.29213","0.09252"
"4.50000","0.29853","0.09419"
"4.60000","0.30506","0.09584"
"4.70000","0.31206","0.09785"
"4.80000","0.31909","0.09929"
"4.90000","0.32566","0.10080"
"5.00000","0.33164","0.10245"
"5.10000","0.33812","0.10400"
"5.20000","0.34548","0.10555"
"5.30000","0.35233","0.10760"
"5.40000","0.35879","0.10872"
"5.50000","0.36494","0.11051"
"5.60000","0.37195","0.11208"
"5.70000","0.37904","0.11365"
"5.80000","0.38539","0.11474"
"5.90000","0.39177","0.11614"
"6.00000","0.39821","0.11728"
"6.10000","0.40517","0.11904"
"6.20000","0.41200","0.12069"
"6.30000","0.41869","0.12212"
"6.40000","0.42561","0.12329"
"6.50000","0.43186","0.12454"
"6.60000","0.43841","0.12594"
"6.70000","0.44509","0.12740"
"6.80000","0.45210","0.12893"
"6.90000","0.45880","0.13028"
"7.00000","0.46508","0.13132"
"7.10000","0.47165","0.13315"
"7.20000","0.47898","0.13453"
"7.30000","0.48595","0.13535"
"7.40000","0.49211","0.13671"
"7.50000","0.49814","0.13836"
"7.60000","0.50491","0.13926"
"7.70000","0.51214","0.14076"
"7.80000","0.51890","0.14235"
"7.90000","0.52531","0.14306"
"8.00000","0.53186","0.14430"
"8.10000","0.53860","0.14554"
"8.20000","0.54556","0.14709"
"8.30000","0.55203","0.14796"
"8.40000","0.55848","0.14928"
"8.50000","0.56512","0.15027"
"8.60000","0.57190","0.15176"
"8.70000","0.57863","0.15289"
"8.80000","0.58558","0.15411"
"8.90000","0.59229","0.15498"
"9.00000","0.59856","0.15601"
"9.10000","0.60491","0.15741"
"9.20000","0.61179","0.15889"
"9.30000","0.61889","0.16006"
"9.40000","0.62546","0.16113"
"9.50000","0.63174","0.16207"
"9.60000","0.63850","0.16336"
"9.70000","0.64574","0.16466"
"9.80000","0.65237","0.16587"
"9.90000","0.65858","0.16669"
"10.00000","0.66474","0.16715"
"10.10000","0.67174","0.16851"
"10.20000","0.67880","0.16984"
"10.30000","0.68558","0.17099"
"10.40000","0.69195","0.17186"
"10.50000","0.69857","0.17318"
"10.60000","0.70524","0.17413"
"10.70000","0.71205","0.17574"
"10.80000","0.71849","0.17633"
"10.90000","0.72518","0.17731"
"11.00000","0.73177","0.17884"
"11.10000","0.73846","0.17931"
"11.20000","0.74527","0.18090"
"11.30000","0.75235","0.18239"
"11.40000","0.75890","0.18352"
"11.50000","0.76516","0.18416"
"11.60000","0.77156","0.18485"
"11.70000","0.77845","0.18624"
"11.80000","0.78556","0.18728"
"11.90000","0.79214","0.18813"
"12.00000","0.79837","0.18934"
"12.10000","0.80524","0.19053"
"12.20000","0.81235","0.19182"
"12.30000","0.81895","0.19252"
"12.40000","0.82519","0.19321"
"12.50000","0.83155","0.19460"
"12.60000","0.83844","0.19555"
"12.70000","0.84548","0.19686"
"12.80000","0.85208","0.19770"
"12.90000","0.85885","0.19886"
"13.00000","0.86528","0.19992"
"13.10000","0.87186","0.20056"
"13.20000","0.87855","0.20180"
"13.30000","0.88517","0.20257"
"13.40000","0.89209","0.20364"
"13.50000","0.89849","0.20415"
"13.60000","0.90503","0.20568"
"13.70000","0.91213","0.20666"
"13.80000","0.91910","0.20791"
"13.90000","0.92555","0.20895"
"14.00000","0.93171","0.20949"
"14.10000","0.93815","0.21054"
"14.20000","0.94542","0.21143"
"14.30000","0.95225","0.21277"
"14.40000","0.95868","0.21341"
"14.50000","0.96504","0.21480"
"14.60000","0.97201","0.21559"
"14.70000","0.97898","0.21660"
"14.80000","0.98534","0.21742"
"14.90000","0.99160","0.21844"
"15.00000","0.99835","0.21921"
"15.10000","1.00522","0.22021"
"15.20000","1.01201","0.22152"
"15.30000","1.01870","0.22224"
"15.40000","1.02558","0.22321"
"15.50000","1.03190","0.22394"
"15.60000","1.03843","0.22471"
"15.70000","1.04505","0.22569"
"15.80000","1.05207","0.22665"
"15.90000","1.05887","0.22769"
"16.00000","1.06518","0.22875"
"16.10000","1.07159","0.22935"
"16.20000","1.07895","0.23036"
"16.30000","1.08580","0.23196"
"16.40000","1.09210","0.23250"
"16.50000","1.09814","0.23268"
"16.60000","1.10500","0.23430"
"16.70000","1.11218","0.23572"
"16.80000","1.11889","0.23594"
"16.90000","1.12530","0.23716"
"17.00000","1.13183","0.23755"
"17.10000","1.13856","0.23854"
"17.20000","1.14554","0.23990"
"17.30000","1.15199","0.24060"
"17.40000","1.15849","0.24132"
"17.50000","1.16511","0.24264"
"17.60000","1.17193","0.24320"
"17.70000","1.17868","0.24429"
"17.80000","1.18554","0.24526"
"17.90000","1.19236","0.24610"
"18.00000","1.19859","0.24693"
"18.10000","1.20494","0.24761"
"18.20000","1.21174","0.24825"
"18.30000","1.21892","0.24958"
"18.40000","1.22545","0.25013"
"18.50000","1.23187","0.25099"
"18.60000","1.23847","0.25230"
"18.70000","1.24563","0.25287"
"18.80000","1.25247","0.25403"
"18.90000","1.25866","0.25470"
"19.00000","1.26471","0.25486"
"19.10000","1.27172","0.25630"
"19.20000","1.27886","0.25726"
"19.30000","1.28550","0.25803"
"19.40000","1.29190","0.25876"
"19.50000","1.29853","0.25965"
"19.60000","1.30534","0.26018"
"19.70000","1.31200","0.26122"
"19.80000","1.31846","0.26252"
"19.90000","1.32534","0.26261"
"20.00000","1.33177","0.26392"
"20.10000","1.33849","0.26464"
"20.20000","1.34528","0.26545"
"20.30000","1.35240","0.26636"
"20.40000","1.35888","0.26720"
"20.50000","1.36511","0.26790"
"20.60000","1.37150","0.26827"
"20.70000","1.37856","0.26909"
"20.80000","1.38555","0.27040"
"20.90000","1.39213","0.27106"
"21.00000","1.39832","0.27164"
"21.10000","1.40531","0.27292"
"21.20000","1.41236","0.27339"
"21.30000","1.41887","0.27410"
"21.40000","1.42516","0.27446"
"21.50000","1.43144","0.27526"
"21.60000","1.43842","0.27638"
"21.70000","1.44556","0.27732"
"21.80000","1.45211","0.27807"
"21.90000","1.45877","0.27869"
"22.00000","1.46520","0.27931"
"22.10000","1.47195","0.28032"
"22.20000","1.47860","0.28061"
"22.30000","1.48518","0.28152"
"22.40000","1.49212","0.28229"
"22.50000","1.49850","0.28283"
"22.60000","1.50511","0.28391"
"22.70000","1.51212","0.28412"
"22.80000","1.51911","0.28507"
"22.90000","1.52551","0.28587"
"23.00000","1.53156","0.28625"
"23.10000","1.53814","0.28736"
"23.20000","1.54548","0.28804"
"23.30000","1.55242","0.28874"
"23.40000","1.55868","0.28953"
"23.50000","1.56487","0.29012"
"23.60000","1.57193","0.29109"
"23.70000","1.57904","0.29187"
"23.80000","1.58532","0.29226"
"23.90000","1.59169","0.29307"
"24.00000","1.59830","0.29348"
"24.10000","1.60522","0.29460"
"24.20000","1.61207","0.29539"
"24.30000","1.61870","0.29575"
"24.40000","1.62560","0.29675"
"24.50000","1.63186","0.29744"
"24.60000","1.63841","0.29741"
"24.70000","1.64507","0.29866"
"24.80000","1.65215","0.29942"
"24.90000","1.65882","0.29995"
"25.00000","1.66494","0.30051"
"25.10000","1.67167","0.30153"
"25.20000","1.67899","0.30235"
"25.30000","1.68593","0.30319"
"25.40000","1.69216","0.30335"
"25.50000","1.69817","0.30384"
"25.60000","1.70493","0.30414"
"25.70000","1.71219","0.30577"
"25.80000","1.71894","0.30632"
"25.90000","1.72531","0.30673"
"26.00000","1.73182","0.30716"
"26.10000","1.73859","0.30814"
"26.20000","1.74557","0.30891"
"26.30000","1.75202","0.30914"
"26.40000","1.75848","0.30980"
"26.50000","1.76510","0.31041"
"26.60000","1.77187","0.31077"
"26.70000","1.77863","0.31187"
"26.80000","1.78561","0.31234"
"26.90000","1.79231","0.31302"
"27.00000","1.79861","0.31357"
"27.10000","1.80494","0.31367"
"27.20000","1.81181","0.31488"
"27.30000","1.81889","0.31594"
"27.40000","1.82538","0.31623"
"27.50000","1.83175","0.31706"
"27.60000","1.83853","0.31714"
"27.70000","1.84576","0.31823"
"27.80000","1.85239","0.31877"
"27.90000","1.85860","0.31924"
"28.00000","1.86476","0.31960"
"28.10000","1.87172","0.32030"
"28.20000","1.87877","0.32152"
"28.30000","1.88555","0.32190"
"28.40000","1.89203","0.32251"
"28.50000","1.89859","0.32264"
"28.60000","1.90526","0.32384"
"28.70000","1.91200","0.32415"
"28.80000","1.91845","0.32442"
"28.90000","1.92524","0.32497"
"29.00000","1.93163","0.32595"
"29.10000","1.93851","0.32615"
"29.20000","1.94529","0.32689"
"29.30000","1.95240","0.32738"
"29.40000","1.95893","0.32814"
"29.50000","1.96515","0.32869"
"29.60000","1.97154","0.32909"
"29.70000","1.97854","0.32996"
"29.80000","1.98562","0.33079"
"29.90000","1.99222","0.33141"
"30.00000","1.99832","0.33129"
"30.10000","2.00528","0.33223"
"30.20000","2.01228","0.33260"
"30.30000","2.01887","0.33343"
"30.40000","2.02519","0.33372"
"30.50000","2.03148","0.33407"
"30.60000","2.03856","0.33438"
"30.70000","2.04544","0.33546"
"30.80000","2.05211","0.33580"
"30.90000","2.05884","0.33648"
"31.00000","2.06520","0.33676"
"31.10000","2.07190","0.33731"
"31.20000","2.07855","0.33801"
"31.30000","2.08523","0.33849"
"31.40000","2.09216","0.33928"
"31.50000","2.09847","0.33953"
"31.60000","2.10506","0.33990"
"31.70000","2.11211","0.34092"
"31.80000","2.11916","0.34136"
"31.90000","2.12555","0.34174"
"32.00000","2.13170","0.34213"
"32.10000","2.13818","0.34248"
"32.20000","2.14550","0.34332"
"32.30000","2.15226","0.34420"
"32.40000","2.15872","0.34431"
"32.50000","2.16500","0.34490"
"32.60000","2.17190","0.34507"
"32.70000","2.17901","0.34590"
"32.80000","2.18536","0.34663"
"32.90000","2.19169","0.34699"
"33.00000","2.19830","0.34700"
"33.10000","2.20521","0.34788"
"33.20000","2.21193","0.34838"
"33.30000","2.21858","0.34879"
"33.40000","2.22557","0.34968"
"33.50000","2.23189","0.34959"
"33.60000","2.23841","0.35041"
"33.70000","2.24508","0.35095"
"33.80000","2.25207","0.35116"
"33.90000","2.25876","0.35165"
"34.00000","2.26512","0.35199"
"34.10000","2.27166","0.35299"
"34.20000","2.27894","0.35371"
"34.30000","2.28584","0.35399"
"34.40000","2.29204","0.35456"
"34.50000","2.29819","0.35481"
"34.60000","2.30494","0.35543"
"34.70000","2.31224","0.35602"
"34.80000","2.31888","0.35648"
"34.90000","2.32525","0.35640"
"35.00000","2.33181","0.35723"
"35.10000","2.33860","0.35772"
"35.20000","2.34560","0.35839"
"35.30000","2.35199","0.35880"
"35.40000","2.35844","0.35907"
"35.50000","2.36517","0.35948"
"35.60000","2.37188","0.36034"
"35.70000","2.37865","0.36056"
"35.80000","2.38549","0.36156"
"35.90000","2.39232","0.36167"
"36.00000","2.39866","0.36189"
"36.10000","2.40492","0.36233"
"36.20000","2.41177","0.36298"
"36.30000","2.41885","0.36371"
"36.40000","2.42552","0.36412"
"36.50000","2.43191","0.36444"
"36.60000","2.43837","0.36487"
"36.70000","2.44565","0.36549"
"36.80000","2.45247","0.36591"
"36.90000","2.45857","0.36567"
"37.00000","2.46480","0.36651"
"37.10000","2.47171","0.36690"
"37.20000","2.47877","0.36756"
"37.30000","2.48548","0.36800"
"37.40000","2.49188","0.36869"
"37.50000","2.49871","0.36884"
"37.60000","2.50537","0.36947"
"37.70000","2.51197","0.36976"
"37.80000","2.51839","0.36995"
"37.90000","2.52523","0.37074"
"38.00000","2.53181","0.37081"
"38.10000","2.53845","0.37162"
"38.20000","2.54522","0.37186"
"38.30000","2.55234","0.37269"
"38.40000","2.55887","0.37285"
"38.50000","2.56525","0.37305"
"38.60000","2.57158","0.37323"
"38.70000","2.57842","0.37404"
"38.80000","2.58547","0.37425"
"38.90000","2.59210","0.37469"
"39.00000","2.59858","0.37507"
"39.10000","2.60538","0.37521"
"39.20000","2.61230","0.37590"
"39.30000","2.61881","0.37614"
"39.40000","2.62512","0.37725"
"39.50000","2.63167","0.37719"
"39.60000","2.63853","0.37825"
"39.70000","2.64545","0.37813"
"39.80000","2.65201","0.37885"
"39.90000","2.65865","0.37915"
"40.00000","2.66536","0.37912"
"40.10000","2.67204","0.37983"
"40.20000","2.67855","0.38000"
"40.30000","2.68517","0.38057"
"40.40000","2.69196","0.38076"
"40.50000","2.69864","0.38142"
"40.60000","2.70520","0.38164"
"40.70000","2.71208","0.38251"
"40.80000","2.71902","0.38317"
"40.90000","2.72549","0.38311"
"41.00000","2.73180","0.38339"
"41.10000","2.73824","0.38360"
"41.20000","2.74536","0.38446"
"41.30000","2.75221","0.38469"
"41.40000","2.75857","0.38488"
"41.50000","2.76508","0.38524"
"41.60000","2.77206","0.38628"
"41.70000","2.77890","0.38622"
"41.80000","2.78530","0.38647"
"41.90000","2.79155","0.38701"
"42.00000","2.79847","0.38779"
"42.10000","2.80531","0.38784"
"42.20000","2.81199","0.38835"
"42.30000","2.81863","0.38834"
"42.40000","2.82552","0.38908"
"42.50000","2.83207","0.38921"
"42.60000","2.83851","0.38974"
"42.70000","2.84507","0.38975"
"42.80000","2.85189","0.39058"
"42.90000","2.85866","0.39082"
"43.00000","2.86536","0.39114"
"43.10000","2.87175","0.39154"
"43.20000","2.87888","0.39192"
"43.30000","2.88570","0.39235"
"43.40000","2.89207","0.39282"
"43.50000","2.89829","0.39291"
"43.60000","2.90508","0.39333"
"43.70000","2.91207","0.39367"
"43.80000","2.91872","0.39384"
"43.90000","2.92522","0.39434"
"44.00000","2.93204","0.39503"
"44.10000","2.93876","0.39528"
"44.20000","2.94550","0.39550"
"44.30000","2.95185","0.39569"
"44.40000","2.95836","0.39593"
"44.50000","2.96533","0.39634"
"44.60000","2.97204","0.39689"
"44.70000","2.97869","0.39700"
"44.80000","2.98544","0.39765"
"44.90000","2.99224","0.39796"
"45.00000","2.99874","0.39817"
"45.10000","3.00505","0.39826"
"45.20000","3.01170","0.39861"
"45.30000","3.01871","0.39925"
"45.40000","3.02533","0.39974"
"45.50000","3.03202","0.39985"
"45.60000","3.03862","0.40006"
"45.70000","3.04552","0.40045"
"45.80000","3.05233","0.40064"
"45.90000","3.05860","0.40108"
"46.00000","3.06491","0.40142"
"46.10000","3.07182","0.40199"
"46.20000","3.07874","0.40199"
"46.30000","3.08542","0.40233"
"46.40000","3.09187","0.40266"
"46.50000","3.09878","0.40318"
"46.60000","3.10540","0.40351"
"46.70000","3.11194","0.40368"
"46.80000","3.11836","0.40368"
"46.90000","3.12513","0.40400"
"47.00000","3.13188","0.40436"
"47.10000","3.13854","0.40481"
"47.20000","3.14518","0.40508"
"47.30000","3.15226","0.40569"
"47.40000","3.15882","0.40562"
"47.50000","3.16538","0.40608"
"47.60000","3.17166","0.40579"
"47.70000","3.17844","0.40662"
"47.80000","3.18542","0.40693"
"47.90000","3.19208","0.40718"
"48.00000","3.19859","0.40744"
"48.10000","3.20541","0.40786"
"48.20000","3.21234","0.40850"
"48.30000","3.21876","0.40802"
"48.40000","3.22508","0.40846"
"48.50000","3.23166","0.40895"
"48.60000","3.23863","0.40907"
"48.70000","3.24548","0.40942"
"48.80000","3.25198","0.40976"
"48.90000","3.25861","0.40981"
"49.00000","3.26544","0.41015"
"49.10000","3.27210","0.41040"
"49.20000","3.27855","0.41100"
"49.30000","3.28519","0.41092"
"49.40000","3.29205","0.41107"
"49.50000","3.29858","0.41131"
"49.60000","3.30510","0.41213"
"49.70000","3.31203","0.41212"
"49.80000","3.31901","0.41259"
"49.90000","3.32550","0.41299"
"50.00000","3.33181","0.41265"
"50.10000","3.33826","0.41313"
"50.20000","3.34544","0.41359"
"50.30000","3.35225","0.41403"
"50.40000","3.35866","0.41375"
"50.50000","3.36508","0.41401"
"50.60000","3.37205","0.41442"
"50.70000","3.37887","0.41504"
"50.80000","3.38530","0.41480"
"50.90000","3.39166","0.41513"
"51.00000","3.39840","0.41496"
"51.10000","3.40521","0.41555"
"51.20000","3.41192","0.41573"
"51.30000","3.41857","0.41612"
"51.40000","3.42546","0.41673"
"51.50000","3.43207","0.41666"
"51.60000","3.43847","0.41667"
"51.70000","3.44504","0.41679"
"51.80000","3.45197","0.41744"
"51.90000","3.45873","0.41785"
"52.00000","3.46517","0.41755"
"52.10000","3.47169","0.41772"
"52.20000","3.47898","0.41888"
"52.30000","3.48575","0.41871"
"52.40000","3.49202","0.41857"
"52.50000","3.49824","0.41890"
"52.60000","3.50503","0.41925"
"52.70000","3.51211","0.41986"
"52.80000","3.51876","0.41976"
"52.90000","3.52527","0.41999"
"53.00000","3.53195","0.42017"
"53.10000","3.53870","0.42044"
"53.20000","3.54554","0.42046"
"53.30000","3.55190","0.42060"
"53.40000","3.55840","0.42090"
"53.50000","3.56516","0.42132"
"53.60000","3.57194","0.42187"
"53.70000","3.57862","0.42189"
"53.80000","3.58547","0.42185"
"53.90000","3.59226","0.42234"
"54.00000","3.59870","0.42261"
"54.10000","3.60505","0.42242"
"54.20000","3.61168","0.42280"
"54.30000","3.61878","0.42325"
"54.40000","3.62543","0.42314"
"54.50000","3.63188","0.42297"
"54.60000","3.63861","0.42393"
"54.70000","3.64562","0.42432"
"54.80000","3.65240","0.42438"
"54.90000","3.65859","0.42450"
"55.00000","3.66480","0.42420"
"55.10000","3.67178","0.42460"
"55.20000","3.67863","0.42472"
"55.30000","3.68552","0.42512"
"55.40000","3.69193","0.42550"
"55.50000","3.69866","0.42570"
"55.60000","3.70535","0.42551"
"55.70000","3.71189","0.42583"
"55.80000","3.71838","0.42591"
"55.90000","3.72525","0.42649"
"56.00000","3.73172","0.42599"
"56.10000","3.73859","0.42646"
"56.20000","3.74520","0.42661"
"56.30000","3.75240","0.42702"
"56.40000","3.75885","0.42746"
"56.50000","3.76514","0.42718"
"56.60000","3.77158","0.42747"
"56.70000","3.77845","0.42808"
"56.80000","3.78558","0.42828"
"56.90000","3.79211","0.42830"
"57.00000","3.79834","0.42843"
"57.10000","3.80531","0.42858"
"57.20000","3.81239","0.42914"
"57.30000","3.81893","0.42879"
"57.40000","3.82517","0.42912"
"57.50000","3.83151","0.42934"
"57.60000","3.83853","0.42987"
"57.70000","3.84557","0.42988"
"57.80000","3.85210","0.42991"
"57.90000","3.85877","0.42976"
"58.00000","3.86516","0.43009"
"58.10000","3.87198","0.43084"
"58.20000","3.87862","0.43046"
"58.30000","3.88520","0.43068"
"58.40000","3.89207","0.43143"
"58.50000","3.89843","0.43126"
"58.60000","3.90508","0.43138"
"58.70000","3.91220","0.43178"
"58.80000","3.91910","0.43217"
"58.90000","3.92551","0.43207"
"59.00000","3.93161","0.43204"
"59.10000","3.93816","0.43203"
"59.20000","3.94543","0.43294"
"59.30000","3.95233","0.43313"
"59.40000","3.95877","0.43278"
"59.50000","3.96504","0.43284"
"59.60000","3.97197","0.43349"
"59.70000","3.97904","0.43375"
"59.80000","3.98540","0.43380"
"59.90000","3.99164","0.43358"
"60.00000","3.99830","0.43391"
"60.10000","4.00520","0.43439"
"60.20000","4.01203","0.43465"
"60.30000","4.01866","0.43460"
"60.40000","4.02548","0.43503"
"60.50000","4.03189","0.43503"
"60.60000","4.03848","0.43528"
"60.70000","4.04512","0.43515"
"60.80000","4.05210","0.43571"
"60.90000","4.05875","0.43564"
"61.00000","4.06503","0.43550"
"61.10000","4.07163","0.43624"
"61.20000","4.07891","0.43663"
"61.30000","4.08583","0.43724"
"61.40000","4.09213","0.43693"
"61.50000","4.09817","0.43644"
"61.60000","4.10490","0.43697"
"61.70000","4.11213","0.43756"
"61.80000","4.11901","0.43806"
"61.90000","4.12531","0.43763"
"62.00000","4.13181","0.43818"
"62.10000","4.13863","0.43845"
"62.20000","4.14558","0.43864"
"62.30000","4.15197","0.43873"
"62.40000","4.15841","0.43863"
"62.50000","4.16505","0.43897"
"62.60000","4.17188","0.43953"
"62.70000","4.17867","0.43933"
"62.80000","4.18556","0.43963"
"62.90000","4.19226","0.43954"
"63.00000","4.19859","0.43968"
"63.10000","4.20491","0.43982"
"63.20000","4.21175","0.44019"
"63.30000","4.21891","0.44059"
"63.40000","4.22538","0.44072"
"63.50000","4.23181","0.44073"
"63.60000","4.23838","0.44112"
"63.70000","4.24580","0.44174"
"63.80000","4.25252","0.44160"
"63.90000","4.25867","0.44167"
"64.00000","4.26474","0.44127"
"64.10000","4.27176","0.44197"
"64.20000","4.27885","0.44209"
"64.30000","4.28552","0.44223"
"64.40000","4.29184","0.44237"
"64.50000","4.29859","0.44272"
"64.60000","4.30531","0.44243"
"64.70000","4.31197","0.44251"
"64.80000","4.31838","0.44278"
"64.90000","4.32529","0.44342"
"65.00000","4.33176","0.44282"
"65.10000","4.33840","0.44290"
"65.20000","4.34526","0.44362"
"65.30000","4.35236","0.44396"
"65.40000","4.35888","0.44378"
"65.50000","4.36521","0.44367"
"65.60000","4.37153","0.44375"
"65.70000","4.37854","0.44406"
"65.80000","4.38563","0.44456"
"65.90000","4.39216","0.44438"
"66.00000","4.39832","0.44429"
"66.10000","4.40539","0.44498"
"66.20000","4.41234","0.44479"
"66.30000","4.41886","0.44500"
"66.40000","4.42510","0.44512"
"66.50000","4.43156","0.44472"
"66.60000","4.43855","0.44563"
"66.70000","4.44558","0.44578"
"66.80000","4.45203","0.44555"
"66.90000","4.45878","0.44596"
"67.00000","4.46533","0.44568"
"67.10000","4.47204","0.44604"
"67.20000","4.47858","0.44599"
"67.30000","4.48520","0.44597"
"67.40000","4.49208","0.44647"
"67.50000","4.49855","0.44599"
"67.60000","4.50512","0.44625"
"67.70000","4.51208","0.44690"
"67.80000","4.51903","0.44658"
"67.90000","4.52557","0.44675"
"68.00000","4.53177","0.44650"
"68.10000","4.53826","0.44666"
"68.20000","4.54539","0.44756"
"68.30000","4.55224","0.44702"
"68.40000","4.55861","0.44749"
"68.50000","4.56499","0.44762"
"68.60000","4.57201","0.44775"
"68.70000","4.57903","0.44794"
"68.80000","4.58531","0.44803"
"68.90000","4.59163","0.44807"
"69.00000","4.59839","0.44814"
"69.10000","4.60530","0.44809"
"69.20000","4.61200","0.44854"
"69.30000","4.61860","0.44876"
"69.40000","4.62549","0.44869"
"69.50000","4.63194","0.44917"
"69.60000","4.63849","0.44901"
"69.70000","4.64504","0.44907"
"69.80000","4.65207","0.44961"
"69.90000","4.65877","0.44930"
"70.00000","4.66504","0.44916"
"70.10000","4.67162","0.44955"
"70.20000","4.67897","0.45025"
"70.30000","4.68581","0.45022"
"70.40000","4.69205","0.44995"
"70.50000","4.69822","0.44957"
"70.60000","4.70502","0.45039"
"70.70000","4.71223","0.45025"
"70.80000","4.71880","0.45015"
"70.90000","4.72518","0.44999"
"71.00000","4.73187","0.45063"
"71.10000","4.73867","0.45092"
"71.20000","4.74555","0.45082"
"71.30000","4.75192","0.45097"
"71.40000","4.75838","0.45065"
"71.50000","4.76507","0.45084"
"71.60000","4.77193","0.45097"
"71.70000","4.77866","0.45091"
"71.80000","4.78555","0.45141"
"71.90000","4.79230","0.45173"
"72.00000","4.79865","0.45146"
"72.10000","4.80496","0.45128"
"72.20000","4.81169","0.45134"
"72.30000","4.81884","0.45196"
"72.40000","4.82544","0.45204"
"72.50000","4.83182","0.45172"
"72.60000","4.83844","0.45218"
"72.70000","4.84568","0.45243"
"72.80000","4.85245","0.45216"
"72.90000","4.85860","0.45227"
"73.00000","4.86475","0.45212"
"73.10000","4.87178","0.45291"
"73.20000","4.87879","0.45281"
"73.30000","4.88544","0.45313"
"73.40000","4.89200","0.45263"
"73.50000","4.89873","0.45285"
"73.60000","4.90538","0.45291"
"73.70000","4.91190","0.45289"
"73.80000","4.91844","0.45273"
"73.90000","4.92527","0.45304"
"74.00000","4.93175","0.45294"
"74.10000","4.93842","0.45303"
"74.20000","4.94525","0.45335"
"74.30000","4.95238","0.45360"
"74.40000","4.95890","0.45365"
"74.50000","4.96512","0.45324"
"74.60000","4.97157","0.45367"
"74.70000","4.97850","0.45398"
"74.80000","4.98561","0.45453"
"74.90000","4.99215","0.45412"
"75.00000","4.99838","0.45368"
"75.10000","5.00528","0.45435"
"75.20000","5.01235","0.45466"
"75.30000","5.01894","0.45427"
"75.40000","5.02519","0.45433"
"75.50000","5.03148","0.45388"
"75.60000","5.03854","0.45432"
"75.70000","5.04551","0.45466"
"75.80000","5.05209","0.45434"
"75.90000","5.05874","0.45464"
"76.00000","5.06527","0.45434"
"76.10000","5.07197","0.45514"
"76.20000","5.07870","0.45486"
"76.30000","5.08521","0.45475"
"76.40000","5.09206","0.45499"
